,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3078,M4L3C6,43.67850633333333,-79.31683866666667,Occasions Restaurant,43.67320785674965,-79.31861239046192,Restaurant
3079,M4L3C6,43.67850633333333,-79.31683866666667,East Of Eliza,43.681661656917214,-79.3105120386857,Flower Shop
3080,M4L3C6,43.67850633333333,-79.31683866666667,Cassels Park,43.68172523081073,-79.31048886084318,Park
3081,M4L3C6,43.67850633333333,-79.31683866666667,Sandy's Restaurant,43.68176625970266,-79.31051203868572,Asian Restaurant
3082,M4L3C6,43.67850633333333,-79.31683866666667,Monarch Park Dog Park,43.67790523178689,-79.32466928285761,Dog Run
3083,M4L3C6,43.67850633333333,-79.31683866666667,TKO's Sports Pub,43.68359202350455,-79.32321668866439,Bar
3084,M4L3C6,43.67850633333333,-79.31683866666667,Gerrard India Bazaar,43.67208555010096,-79.32340264320374,Shopping Plaza
3085,M4L3C6,43.67850633333333,-79.31683866666667,TD Canada Trust,43.68594173868223,-79.31261345744133,Bank
3086,M4L3C6,43.67850633333333,-79.31683866666667,Toronto Cash & Carry,43.671954,-79.323412,Grocery Store
3087,M4L3C6,43.67850633333333,-79.31683866666667,Davidson's valu-mart,43.686208899561116,-79.312887616538,Grocery Store
3088,M4L3C6,43.67850633333333,-79.31683866666667,Walima Cafe,43.682872294742296,-79.32649036565867,Café
3089,M4L3C6,43.67850633333333,-79.31683866666667,Baldev Paan House,43.671861012130975,-79.3236844528519,Indian Restaurant
3090,M4L3C6,43.67850633333333,-79.31683866666667,TTC Stop #8922,43.67266474372797,-79.30775517015852,Bus Stop
3091,M4L3C6,43.67850633333333,-79.31683866666667,Desi Burger & Chaat House,43.67170831818089,-79.32461426469615,Burger Joint
3092,M4L3C6,43.67850633333333,-79.31683866666667,Jerry's Supermarket,43.682590307534674,-79.32770156835196,Grocery Store
3093,M4L3C6,43.67850633333333,-79.31683866666667,Lahori Taste & Burger House,43.6716559063876,-79.32458125378369,Indian Restaurant
3094,L4A0N8,43.978427999999994,-79.2352094,The Corner House,43.97188468327107,-79.24372453261813,American Restaurant
3095,L4A0N8,43.978427999999994,-79.2352094,Shoppers Drug Mart,43.97560272490579,-79.23012964333137,Pharmacy
3096,L4A0N8,43.978427999999994,-79.2352094,Stouffville Country Market,43.98242669445551,-79.23152116311614,Flea Market
3097,L4A0N8,43.978427999999994,-79.2352094,Anytime Fitness,43.97566534,-79.2309586,Gym / Fitness Center
3098,L4A0N8,43.978427999999994,-79.2352094,Little Caesars Pizza,43.97539701037163,-79.23062836539009,Pizza Place
3099,L6X0X5,43.66658666666666,-79.810519,Dairy Queen (Treat),43.67485975975282,-79.80582743883133,Ice Cream Shop
3100,L6X0X5,43.66658666666666,-79.810519,Popeyes Louisiana Kitchen,43.659821,-79.813949,Fried Chicken Joint
3101,L6X0X5,43.66658666666666,-79.810519,Tim Hortons,43.65793716713063,-79.81263463558201,Coffee Shop
3102,L6X0X5,43.66658666666666,-79.810519,Pita Pit,43.6578948,-79.81248889999999,Sandwich Place
3103,M4A2K7,43.729970800000004,-79.32682319999999,Aga Khan Museum,43.725105344569876,-79.33207588784165,History Museum
3104,M4A2K7,43.729970800000004,-79.32682319999999,Diwan,43.72500200926036,-79.33201941694439,Middle Eastern Restaurant
3105,M4A2K7,43.729970800000004,-79.32682319999999,North Beach Indoor Volleyball Academy,43.73719098696113,-79.32371442851704,Gym / Fitness Center
3106,M4A2K7,43.729970800000004,-79.32682319999999,Japanese Canadian Cultural Centre,43.726429,-79.334971,General Entertainment
3107,M4A2K7,43.729970800000004,-79.32682319999999,Toronto Soccerplex,43.734971422149435,-79.32481355250454,Soccer Field
3108,M4A2K7,43.729970800000004,-79.32682319999999,Tim Hortons,43.7270816,-79.327143,Coffee Shop
3109,M4A2K7,43.729970800000004,-79.32682319999999,Concorde Park Condo Gym,43.73083247207351,-79.32723190645657,Gym
3110,M4A2K7,43.729970800000004,-79.32682319999999,Moccasin Trail Park,43.73129679204527,-79.33411541918686,Park
3111,M4A2K7,43.729970800000004,-79.32682319999999,Hi Tech - C Systems Inc,43.735611862060445,-79.32669907808304,Electronics Store
3112,M4A2K7,43.729970800000004,-79.32682319999999,Wildly Delicious Warehouse Sale,43.73579335429227,-79.32602822112943,Gourmet Shop
3113,M4A2K7,43.729970800000004,-79.32682319999999,North Beach Volleyball,43.737172694129306,-79.3236503411774,Volleyball Court
3114,M4A2K7,43.729970800000004,-79.32682319999999,Charles Sauriol Conservation Area,43.73839348270049,-79.32974731919806,Park
3115,M4A2K7,43.74210366666667,-79.31555666666667,Damas Grillhouse & Juice Bar,43.74183944758683,-79.30929636830312,Mediterranean Restaurant
3116,M4A2K7,43.74210366666667,-79.31555666666667,Shooters Snooker & Sports Club,43.7426369394914,-79.3130521120638,Pool Hall
3117,M4A2K7,43.74210366666667,-79.31555666666667,Georgy Porgy's,43.74166840284008,-79.31462510722652,American Restaurant
3118,M4A2K7,43.74210366666667,-79.31555666666667,Baskin Robbins,43.742158294897465,-79.31414057283564,Ice Cream Shop
3119,M4A2K7,43.74210366666667,-79.31555666666667,Naan & Kabob Halal,43.74290326259434,-79.30514824489153,Middle Eastern Restaurant
3120,M4A2K7,43.74210366666667,-79.31555666666667,Jatujak,43.736207542145884,-79.30766830088342,Thai Restaurant
3121,M4A2K7,43.74210366666667,-79.31555666666667,North Beach Indoor Volleyball Academy,43.73719098696113,-79.32371442851704,Gym / Fitness Center
3122,M4A2K7,43.74210366666667,-79.31555666666667,Shawarma Empire,43.743405300438305,-79.30364913090075,Middle Eastern Restaurant
3123,M4A2K7,43.74210366666667,-79.31555666666667,GoodLife Fitness North York Victoria Terrace,43.74223432614411,-79.31335136300858,Gym
3124,M4A2K7,43.74210366666667,-79.31555666666667,Ghadir Mid-Eastern Grocery,43.743316713534036,-79.303645,Grocery Store
3125,M4A2K7,43.74210366666667,-79.31555666666667,Mermaid Fish & Grill House,43.74283261487424,-79.3081568746353,Mediterranean Restaurant
3126,M4A2K7,43.74210366666667,-79.31555666666667,The Bean Sprout,43.742228835254664,-79.31357696452841,Chinese Restaurant
3127,M4A2K7,43.74210366666667,-79.31555666666667,Tim Hortons,43.74157865703848,-79.3189662694931,Coffee Shop
3128,M4A2K7,43.74210366666667,-79.31555666666667,Rexall,43.748493102189464,-79.31180191351842,Pharmacy
3129,M4A2K7,43.74210366666667,-79.31555666666667,Super Hakka Restaurant,43.74289206733354,-79.30494945617208,Chinese Restaurant
3130,M4A2K7,43.74210366666667,-79.31555666666667,City Chevrolet Buick Cadillac GMC Ltd.,43.744454060134096,-79.31125247226667,Automotive Shop
3131,M4A2K7,43.74210366666667,-79.31555666666667,Dollarama,43.74276134145759,-79.31305493385072,Discount Store
3132,M4A2K7,43.74210366666667,-79.31555666666667,Popeye's Louisiana Kitchen,43.74301966965932,-79.31212753804235,Fried Chicken Joint
3133,M4A2K7,43.74210366666667,-79.31555666666667,"Toys""R""Us",43.74289819780659,-79.31257594989232,Toy / Game Store
3134,M4A2K7,43.74210366666667,-79.31555666666667,Tim Hortons,43.740555487928134,-79.32365275919437,Coffee Shop
3135,M4A2K7,43.74210366666667,-79.31555666666667,Bruno's valu-mart,43.74608584824154,-79.32497783700428,Grocery Store
3136,M4A2K7,43.74210366666667,-79.31555666666667,Subway,43.74164459150614,-79.31878115487825,Sandwich Place
3137,M4A2K7,43.74210366666667,-79.31555666666667,Shoppers Drug Mart,43.745302925920356,-79.3252493898663,Pharmacy
3138,M4A2K7,43.74210366666667,-79.31555666666667,PizzaLand,43.74294578432365,-79.30508024882042,Pizza Place
3139,M4A2K7,43.74210366666667,-79.31555666666667,KFC,43.74290836654114,-79.30796427681433,Fast Food Restaurant
3140,M4A2K7,43.74210366666667,-79.31555666666667,High Street Fish & Chips,43.74525988387223,-79.3249491573105,Fish & Chips Shop
3141,M4A2K7,43.74210366666667,-79.31555666666667,William Ashley Sale,43.73869165253688,-79.3218825297586,Furniture / Home Store
3142,M4A2K7,43.74210366666667,-79.31555666666667,Victoria Terrace,43.74224716364703,-79.31289465582189,Shopping Mall
3143,M4A2K7,43.74210366666667,-79.31555666666667,Pho Saigon,43.74215772864446,-79.31416022446447,Vietnamese Restaurant
3144,M4A2K7,43.74210366666667,-79.31555666666667,Surati Sweet Mart,43.7403724703111,-79.31551931600761,Indian Restaurant
3145,M4A2K7,43.74210366666667,-79.31555666666667,Real Fruit Bubble Tea 真果茶坊,43.74229328316001,-79.31298269593555,Bubble Tea Shop
3146,M4A2K7,43.74210366666667,-79.31555666666667,"Babies""R""Us",43.74291192372668,-79.31255689818005,Baby Store
3147,M4A2K7,43.74210366666667,-79.31555666666667,Avis Car Rental,43.740818,-79.319632,Rental Car Location
3148,M4A2K7,43.74210366666667,-79.31555666666667,L's Chinese Eatery,43.74268153539871,-79.30862461054527,Asian Restaurant
3149,M4A2K7,43.74210366666667,-79.31555666666667,Railside Road West and Lawrence Avenue East,43.740726,-79.324048,Intersection
3150,M4A2K7,43.74210366666667,-79.31555666666667,Tim Hortons / Esso,43.740446973170236,-79.32416861639062,Coffee Shop
3151,M4A2K7,43.74210366666667,-79.31555666666667,Lawrence and Don Valley Prkwy,43.74115698483666,-79.3248783515747,Intersection
3152,M4A2K7,43.74210366666667,-79.31555666666667,Donwood Variety,43.745500799115305,-79.32492236598165,Shop & Service
3153,M4A2K7,43.74210366666667,-79.31555666666667,North Beach Volleyball,43.737172694129306,-79.3236503411774,Volleyball Court
3154,M4A2K7,43.74210366666667,-79.31555666666667,Underhill Mini Mart Convenience,43.74583602808115,-79.32483508046442,Convenience Store
3155,M4A2K7,43.74210366666667,-79.31555666666667,The Prince - Shisha Lounge,43.736602724746405,-79.30781173902841,Middle Eastern Restaurant
3156,M4A2K7,43.74210366666667,-79.31555666666667,Nail Princess,43.74538936918936,-79.32561559014736,Cosmetics Shop
3157,M4A2K7,43.74210366666667,-79.31555666666667,Hooto Wireless,43.73532,-79.3097,Electronics Store
3158,M4A2K7,43.74210366666667,-79.31555666666667,Artistic Nails,43.73612,-79.30808,Spa
3159,M4A2K7,43.74210366666667,-79.31555666666667,Tagpuan,43.735943360819704,-79.30765061665487,Asian Restaurant
3160,M4A2K7,43.74210366666667,-79.31555666666667,Donwood Plaza,43.7453692118077,-79.3254347372363,Shopping Mall
3161,L3T5C3,43.8186972,-79.39741360000001,Santorini,43.82007569426476,-79.39892031077754,Greek Restaurant
3162,L3T5C3,43.8186972,-79.39741360000001,Longo's Bayview,43.813682857646114,-79.39893847384154,Supermarket
3163,L3T5C3,43.8186972,-79.39741360000001,Bagel Nash,43.81312647892769,-79.39911993433995,Bagel Shop
3164,L3T5C3,43.8186972,-79.39741360000001,Starbucks,43.81311931375165,-79.39901875633774,Coffee Shop
3165,L3T5C3,43.8186972,-79.39741360000001,Pizza Nova,43.821869,-79.399991,Pizza Place
3166,L3T5C3,43.8186972,-79.39741360000001,Ferrovia Ristorante,43.813089894135956,-79.39889427617655,Italian Restaurant
3167,L3T5C3,43.8186972,-79.39741360000001,Shoppers Drug Mart,43.81960413632854,-79.39833493745789,Pharmacy
3168,L3T5C3,43.8186972,-79.39741360000001,Ramona's Kitchen,43.81295312634707,-79.3994638417304,Breakfast Spot
3169,L3T5C3,43.8186972,-79.39741360000001,Thornhill Fitness Centre,43.820802882607445,-79.39985067415378,Gym / Fitness Center
3170,L3T5C3,43.8186972,-79.39741360000001,Java Joes,43.81989049341592,-79.3977622249826,Coffee Shop
3171,L3T5C3,43.8186972,-79.39741360000001,BanZai Sushi,43.82019569107605,-79.3978530951278,Japanese Restaurant
3172,L3T5C3,43.8186972,-79.39741360000001,Pizza Hut,43.82072107409418,-79.38808906119858,Pizza Place
3173,L3T5C3,43.8186972,-79.39741360000001,Wynn Fitness Clubs Thornhill,43.820811395704865,-79.3965196609497,Gym
3174,L3T5C3,43.8186972,-79.39741360000001,Goodwill Donation Centre,43.821037,-79.400783,Thrift / Vintage Store
3175,L3T5C3,43.8186972,-79.39741360000001,Sushi N,43.81318296984004,-79.39885363045012,Japanese Restaurant
3176,L3T5C3,43.8186972,-79.39741360000001,Sedo Snax,43.82037,-79.38929,Food & Drink Shop
3177,L3T5C3,43.8186972,-79.39741360000001,Bayview Reservoir Park,43.82665328076119,-79.4023758084038,Park
3178,L3T5C3,43.815011999999996,-79.3979185,Bagel Nash,43.81312647892769,-79.39911993433995,Bagel Shop
3179,L3T5C3,43.815011999999996,-79.3979185,Longo's Bayview,43.813682857646114,-79.39893847384154,Supermarket
3180,L3T5C3,43.815011999999996,-79.3979185,Starbucks,43.81311931375165,-79.39901875633774,Coffee Shop
3181,L3T5C3,43.815011999999996,-79.3979185,Santorini,43.82007569426476,-79.39892031077754,Greek Restaurant
3182,L3T5C3,43.815011999999996,-79.3979185,Ferrovia Ristorante,43.813089894135956,-79.39889427617655,Italian Restaurant
3183,L3T5C3,43.815011999999996,-79.3979185,Ramona's Kitchen,43.81295312634707,-79.3994638417304,Breakfast Spot
3184,L3T5C3,43.815011999999996,-79.3979185,Pizza Nova,43.821869,-79.399991,Pizza Place
3185,L3T5C3,43.815011999999996,-79.3979185,Shoppers Drug Mart,43.81960413632854,-79.39833493745789,Pharmacy
3186,L3T5C3,43.815011999999996,-79.3979185,Thornhill Fitness Centre,43.820802882607445,-79.39985067415378,Gym / Fitness Center
3187,L3T5C3,43.815011999999996,-79.3979185,Sushi N,43.81318296984004,-79.39885363045012,Japanese Restaurant
3188,L3T5C3,43.815011999999996,-79.3979185,Java Joes,43.81989049341592,-79.3977622249826,Coffee Shop
3189,L3T5C3,43.815011999999996,-79.3979185,BanZai Sushi,43.82019569107605,-79.3978530951278,Japanese Restaurant
3190,L3T5C3,43.815011999999996,-79.3979185,Wynn Fitness Clubs Thornhill,43.820811395704865,-79.3965196609497,Gym
3191,L3T5C3,43.815011999999996,-79.3979185,Goodwill Donation Centre,43.821037,-79.400783,Thrift / Vintage Store
3192,L3T5C3,43.815011999999996,-79.3979185,Sedo Snax,43.82037,-79.38929,Food & Drink Shop
3193,0Z1,43.887870166666666,-79.41961183333333,TD Canada Trust,43.88485866154582,-79.41699479872568,Bank
3194,0Z1,43.887870166666666,-79.41961183333333,Beauty Boutique by Shoppers Drug Mart,43.89469748996775,-79.42061800647241,Cosmetics Shop
3195,0Z1,43.887870166666666,-79.41961183333333,Subway,43.89026073792645,-79.42001626132368,Sandwich Place
3196,0Z1,43.887870166666666,-79.41961183333333,Wimpy's Diner,43.894212615634466,-79.42065557988177,Diner
3197,0Z1,43.887870166666666,-79.41961183333333,Sunny Bay Chinese Restaurant,43.889716499104864,-79.41940068968005,Chinese Restaurant
3198,0Z1,43.887870166666666,-79.41961183333333,Golden Sunrise Kitchen 鑫平站,43.8897555521655,-79.41949568033722,Hong Kong Restaurant
3199,0Z1,43.887870166666666,-79.41961183333333,Chingu Korean Restaurant,43.889859,-79.419887,Korean Restaurant
3200,0Z1,43.887870166666666,-79.41961183333333,Little Caesars,43.889913517994756,-79.4198226928711,Pizza Place
3201,0Z1,43.887870166666666,-79.41961183333333,YRT Stop #2859,43.89009908532838,-79.41917896270752,Bus Stop
3202,0Z1,43.887870166666666,-79.41961183333333,M&M Food Market,43.89041802783216,-79.41991657018661,Grocery Store
3203,0Z1,43.887870166666666,-79.41961183333333,Coffee Time,43.89054753733097,-79.41943645477295,Coffee Shop
3204,0Z1,43.887870166666666,-79.41961183333333,Big Daddy's,43.892391087818446,-79.42901841482039,Diner
3205,0Z1,43.887870166666666,-79.41961183333333,Redstone Park,43.88595127843157,-79.41338765775971,Park
3206,0Z1,43.887870166666666,-79.41961183333333,Skopit Park,43.89212482444687,-79.42512273788452,Park
3207,0Z1,43.887870166666666,-79.41961183333333,Scrumptious Cafe,43.89388,-79.420304,Breakfast Spot
3208,0Z1,43.887870166666666,-79.41961183333333,Tim Hortons,43.89522322149974,-79.42063674330711,Coffee Shop
3209,0Z1,43.887870166666666,-79.41961183333333,Crosby Park,43.883499344074934,-79.4272489202961,Baseball Field
3210,0Z1,43.887870166666666,-79.41961183333333,Ak Mouldings,43.88530799999999,-79.4304556,Construction & Landscaping
3211,L6J4V5,43.474686999999996,-79.65505616666665,Maple Grove Village,43.48037789697817,-79.65593112060031,Shopping Mall
3212,L6J4V5,43.474686999999996,-79.65505616666665,Tim Hortons,43.48024544434045,-79.65669259428972,Coffee Shop
3213,L6J4V5,43.474686999999996,-79.65505616666665,The Beer Store,43.4803341,-79.6557568,Beer Store
3214,L6J4V5,43.474686999999996,-79.65505616666665,Sobeys,43.48077500150806,-79.65591860050961,Grocery Store
3215,L6J4V5,43.474686999999996,-79.65505616666665,Hero Certified Burger,43.479547,-79.656266,Burger Joint
3216,L6J4V5,43.474686999999996,-79.65505616666665,Rexall Pharma Plus,43.479763329703985,-79.6575215914254,Pharmacy
3217,L6J4V5,43.474686999999996,-79.65505616666665,Pita Pit,43.48015599885882,-79.65530069488732,Fast Food Restaurant
3218,L4S2H1,43.89303544444445,-79.40112044444444,Nonna's Oven,43.89623147670952,-79.40329578677591,Italian Restaurant
3219,L4S2H1,43.89303544444445,-79.40112044444444,Cosmo Music - The Musical Instrument Superstore!,43.89041014168345,-79.3932698127582,Music Store
3220,L4S2H1,43.89303544444445,-79.40112044444444,Tom Graham Arena,43.898451604424935,-79.40270309060982,Skating Rink
3221,L4S2H1,43.89303544444445,-79.40112044444444,Richmond Green Sports Centre & Park,43.89956225269669,-79.40196990966797,Park
3222,L4S2H1,43.89303544444445,-79.40112044444444,Starbucks,43.8962550928513,-79.40377929855919,Coffee Shop
3223,L4S2H1,43.89303544444445,-79.40112044444444,Garlic Onion 潮軒,43.89930099177917,-79.39541176036529,Chinese Restaurant
3224,L4S2H1,43.89303544444445,-79.40112044444444,Hero Certified Burgers,43.8990446497256,-79.39547171460353,Burger Joint
3225,L4S2H1,43.89303544444445,-79.40112044444444,TD Canada Trust,43.899367051404106,-79.3943202495575,Bank
3226,L4S2H1,43.89303544444445,-79.40112044444444,Richmond Green Soccer Field,43.893324,-79.399183,Soccer Field
3227,L4S2H1,43.89303544444445,-79.40112044444444,Nino Shawarma,43.893305,-79.399142,Middle Eastern Restaurant
3228,L4S2H1,43.89303544444445,-79.40112044444444,Headwaters Park,43.890803157517055,-79.40038739705268,Baseball Field
3229,L4S2H1,43.89303544444445,-79.40112044444444,Sunset Grill,43.89907816021217,-79.39518662487825,Breakfast Spot
3230,L4S2H1,43.89303544444445,-79.40112044444444,Once Upon A Child,43.896283,-79.402827,Kids Store
3231,L4S2H1,43.89303544444445,-79.40112044444444,DashVapes Richmond Hill,43.89638434163592,-79.40244887127642,Vape Store
3232,L4S2H1,43.89303544444445,-79.40112044444444,Stein Burger & Koop,43.896439,-79.402719,Sports Bar
3233,L4S2H1,43.89303544444445,-79.40112044444444,Akimi Japanese Cuisine,43.89628521901552,-79.40339988253226,Sushi Restaurant
3234,L4S2H1,43.89303544444445,-79.40112044444444,Subway,43.89916067870138,-79.39517795094051,Sandwich Place
3235,L4S2H1,43.89303544444445,-79.40112044444444,La Rocca Cafe,43.89047426826605,-79.3932955746606,Café
3236,L4S2H1,43.89303544444445,-79.40112044444444,Elgin Mills Crossing,43.8980624305862,-79.39580801121734,Plaza
3237,L4S2H1,43.89303544444445,-79.40112044444444,Richmond Green Skate Trail,43.899675510483206,-79.40267341056597,Skating Rink
3238,L4S2H1,43.89303544444445,-79.40112044444444,Green Grotto Tea Room 綠的小窩,43.899165674047595,-79.39532182985347,Bubble Tea Shop
3239,L4S2H1,43.89303544444445,-79.40112044444444,Extreme Pita,43.8993981778812,-79.39540371393471,Sandwich Place
3240,L4S2H1,43.89303544444445,-79.40112044444444,Hella Shine Inc,43.8848499,-79.40398390000001,Auto Garage
3241,L4S2H1,43.89303544444445,-79.40112044444444,Your Dollar Store With More,43.90051978179023,-79.39557580281397,Thrift / Vintage Store
3242,L4S2H1,43.89303544444445,-79.40112044444444,Kelsey's,43.89973619233038,-79.39284318747491,American Restaurant
3243,M6G2R4,43.66883466666667,-79.41370666666667,Napoli Centrale,43.669391,-79.413028,Pizza Place
3244,M6G2R4,43.66883466666667,-79.41370666666667,A Nerd's World,43.670040130615234,-79.41326141357422,Design Studio
3245,M6G2R4,43.66883466666667,-79.41370666666667,One Love Vegetarian,43.66658821356758,-79.41177681464762,Vegetarian / Vegan Restaurant
3246,M6G2R4,43.66883466666667,-79.41370666666667,Snakes & Lattes,43.66478921378291,-79.41315049188894,Café
3247,M6G2R4,43.66883466666667,-79.41370666666667,The Bloor Hot Docs Cinema,43.665499199156656,-79.4103125084796,Indie Movie Theater
3248,M6G2R4,43.66883466666667,-79.41370666666667,Nella Cucina,43.66712176731779,-79.41202212708252,School
3249,M6G2R4,43.66883466666667,-79.41370666666667,Aroma Wellness Clinic and Spa,43.66483011797359,-79.41272601896088,Spa
3250,M6G2R4,43.66883466666667,-79.41370666666667,Rustle And Still,43.66473385467293,-79.41310970667249,Sandwich Place
3251,M6G2R4,43.66883466666667,-79.41370666666667,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321,Restaurant
3252,M6G2R4,43.66883466666667,-79.41370666666667,Hodo Kwaja 호도과자,43.6642403221846,-79.41557903826563,Dessert Shop
3253,M6G2R4,43.66883466666667,-79.41370666666667,Herbs & Nutrition Qi Natural Food,43.665013428045555,-79.41189818065214,Health Food Store
3254,M6G2R4,43.66883466666667,-79.41370666666667,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
3255,M6G2R4,43.66883466666667,-79.41370666666667,Gordo Ex,43.67176256470684,-79.41384504378924,Latin American Restaurant
3256,M6G2R4,43.66883466666667,-79.41370666666667,Midoco Art & Office Supplies,43.66524983686544,-79.41059231104832,Arts & Crafts Store
3257,M6G2R4,43.66883466666667,-79.41370666666667,Karma Co-operative,43.66818455762173,-79.41450362458382,Grocery Store
3258,M6G2R4,43.66883466666667,-79.41370666666667,Sunrise House Korean Restaurant 해뜨는집,43.66418287914217,-79.41574611551155,Korean Restaurant
3259,M6G2R4,43.66883466666667,-79.41370666666667,Eva's Original Chimneys,43.665608421839806,-79.4090342859261,Ice Cream Shop
3260,M6G2R4,43.66883466666667,-79.41370666666667,Country Style Hungarian Restaurant,43.66562095917719,-79.40897737643422,Eastern European Restaurant
3261,M6G2R4,43.66883466666667,-79.41370666666667,Buk Chang Dong Soon Tofu,43.663841985166,-79.41709282188468,Korean Restaurant
3262,M6G2R4,43.66883466666667,-79.41370666666667,Korean Village Restaurant,43.664497913032065,-79.41436726023312,Korean Restaurant
3263,M6G2R4,43.66883466666667,-79.41370666666667,Vermont Square Park,43.67049272376341,-79.41539937385534,Playground
3264,M6G2R4,43.66883466666667,-79.41370666666667,Bulk Barn,43.66570828665725,-79.40832293053349,Grocery Store
3265,M6G2R4,43.66883466666667,-79.41370666666667,Crafty Coyote,43.66559307383268,-79.40862274504491,Beer Bar
3266,M6G2R4,43.66883466666667,-79.41370666666667,Fuwa Fuwa Japanese Pancakes,43.66587984725407,-79.40783968911445,Pastry Shop
3267,M6G2R4,43.66883466666667,-79.41370666666667,BMV Books,43.66586,-79.406824,Bookstore
3268,M6G2R4,43.66883466666667,-79.41370666666667,The White Brick Kitchen,43.66429959529842,-79.41494748611514,American Restaurant
3269,M6G2R4,43.66883466666667,-79.41370666666667,DAVIDsTEA,43.66579011022749,-79.40826968594604,Tea Room
3270,M6G2R4,43.66883466666667,-79.41370666666667,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
3271,M6G2R4,43.66883466666667,-79.41370666666667,Christie Pits Park,43.664177378861446,-79.42046642303467,Park
3272,M6G2R4,43.66883466666667,-79.41370666666667,Yummy Korean Restaurant,43.664430691694356,-79.41393731132068,Korean Restaurant
3273,M6G2R4,43.66883466666667,-79.41370666666667,Famoso Neapolitan Pizzeria,43.66619627664693,-79.40656418036734,Pizza Place
3274,M6G2R4,43.66883466666667,-79.41370666666667,Coffee Pocket,43.66394931021736,-79.41696001820671,Coffee Shop
3275,M6G2R4,43.66883466666667,-79.41370666666667,Pho 88,43.6649,-79.412861,Vietnamese Restaurant
3276,M6G2R4,43.66883466666667,-79.41370666666667,Tacos El Asador,43.663751,-79.416954,Taco Place
3277,M6G2R4,43.66883466666667,-79.41370666666667,Barrio Coreano,43.664294408144706,-79.4150189533165,Mexican Restaurant
3278,M6G2R4,43.66883466666667,-79.41370666666667,Tofu Village 두부마을 豆腐村,43.663942814604496,-79.4166519368674,Korean Restaurant
3279,M6G2R4,43.66883466666667,-79.41370666666667,Chadwick's,43.67359329474282,-79.41201462996214,Gastropub
3280,M6G2R4,43.66883466666667,-79.41370666666667,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
3281,M6G2R4,43.66883466666667,-79.41370666666667,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
3282,M6G2R4,43.66883466666667,-79.41370666666667,Schmaltz Appetizing,43.673894733822266,-79.41181770211539,Deli / Bodega
3283,M6G2R4,43.66883466666667,-79.41370666666667,Bakery On The Go,43.6660701730561,-79.41126420535527,Bakery
3284,M6G2R4,43.66883466666667,-79.41370666666667,Lee's Palace & The Dance Cave,43.66544538237753,-79.40954187360934,Music Venue
3285,M6G2R4,43.66883466666667,-79.41370666666667,Fresh on Bloor,43.66675488472059,-79.40349130034014,Vegetarian / Vegan Restaurant
3286,M6G2R4,43.66883466666667,-79.41370666666667,Jerk King,43.665235046859515,-79.41084249380106,Caribbean Restaurant
3287,M6G2R4,43.66883466666667,-79.41370666666667,Fat Pasha,43.67378411528878,-79.41177020045674,Jewish Restaurant
3288,M6G2R4,43.66883466666667,-79.41370666666667,George's Deli & BBQ,43.664896832155215,-79.41057358529474,Deli / Bodega
3289,M6G2R4,43.66883466666667,-79.41370666666667,The Original Gyro Grill,43.66662059602154,-79.40554379665828,Greek Restaurant
3290,M6G2R4,43.66883466666667,-79.41370666666667,Apiecalypse Now! Vegan Pizza & Snack Bar,43.66339931062738,-79.41865056753159,Pizza Place
3291,M6G2R4,43.66883466666667,-79.41370666666667,P.A.T. Central Market 한국식품,43.66395515985428,-79.41633962211277,Grocery Store
3292,M6G2R4,43.66883466666667,-79.41370666666667,Banjara Indian Cuisine,43.66291638533112,-79.4219109810459,Indian Restaurant
3293,M6G2R4,43.66883466666667,-79.41370666666667,El Furniture Warehouse TO,43.66585168211681,-79.40793828065983,Restaurant
3294,M6G2R4,43.66883466666667,-79.41370666666667,Sam James Coffee Bar,43.66038644717935,-79.41547598490168,Coffee Shop
3295,M6G2R4,43.66883466666667,-79.41370666666667,Northwood,43.66271484597051,-79.42216370424943,Cocktail Bar
3296,M6G2R4,43.66883466666667,-79.41370666666667,Mr. Tonkatsu　豚カツ,43.66525201361955,-79.41083082310665,Japanese Restaurant
3297,M6G2R4,43.66883466666667,-79.41370666666667,Annex Billiards Club,43.66553117944875,-79.40826603248938,Pool Hall
3298,M6G2R4,43.66883466666667,-79.41370666666667,Sushi On Bloor,43.665505045846444,-79.40929569454767,Sushi Restaurant
3299,M6G2R4,43.66883466666667,-79.41370666666667,Little Piggy's,43.666053,-79.406811,Korean Restaurant
3300,M6G2R4,43.66883466666667,-79.41370666666667,Smoke's Poutinerie,43.66545616271767,-79.40976392061097,Poutine Place
3301,M6G2R4,43.66883466666667,-79.41370666666667,Bampot,43.661516901580214,-79.4090529984477,Café
3302,M6G2R4,43.66883466666667,-79.41370666666667,Cobs Bread,43.66622171718618,-79.40606647691668,Bakery
3303,M6G2R4,43.66883466666667,-79.41370666666667,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
3304,M6G2R4,43.66883466666667,-79.41370666666667,New Generation Sushi,43.6655190571347,-79.40961907216216,Sushi Restaurant
